ID,fips_code,year,deck_cond,superstructure_cond,channel_cond,culvert_cond
018548,01,2004,9,9,8,N
018549,01,2004,9,9,8,N
018550,01,2004,9,9,8,N
018551,01,2004,8,8,8,N
018552,01,2003,N,N,7,8
018553,01,2003,N,N,7,8
018556,01,2004,8,8,7,N
018557,01,2002,8,7,N,N
018558,01,1928,N,N,7,6
018559,01,1950,N,N,7,7
018560,01,2007,8,8,N,N
018561,01,2006,8,8,5,N
018562,01,2005,8,8,N,N
018563,01,2003,9,9,9,N
018564,01,2004,9,9,8,N
018565,01,2001,N,N,6,8
018566,01,2001,N,N,7,8
018567,01,1964,9,9,8,N
018568,01,1998,N,N,8,8
018569,01,2002,8,8,8,N
018570,01,2001,8,8,8,N
018572,01,2002,8,8,8,N
018575,01,2006,9,9,7,N
018576,01,2009,8,8,7,N
018577,01,2006,N,N,7,7
018578,01,2006,N,N,7,7
018579,01,2007,8,8,7,N
018580,01,2002,N,N,8,9
018581,01,2002,8,8,8,N
018582,01,2003,9,9,8,N
018583,01,2002,8,8,8,N
018584,01,2003,8,8,7,N
018585,01,2002,8,7,8,N
018586,01,2003,8,9,8,N
018588,01,2002,8,8,8,N
018589,01,2002,9,9,7,N
018590,01,2001,N,N,6,7
018591,01,2005,8,9,7,N
018593,01,2006,9,9,9,N
018594,01,2001,7,7,8,N
018595,01,2004,9,9,8,N
018596,01,1960,7,7,8,N
018597,01,2003,8,8,7,N
018598,01,2008,9,9,8,N
018599,01,2003,8,8,8,N
018600,01,1958,7,8,7,N
018601,01,2003,8,8,8,N
018602,01,2003,8,8,7,N
018603,01,2003,8,8,7,N
018604,01,1952,8,7,7,N
018605,01,2004,N,N,8,8
018606,01,2002,9,9,8,N
018607,01,1983,7,6,8,N
018608,01,1999,N,N,6,5
018609,01,1960,N,N,7,7
018611,01,1960,9,8,6,N
018612,01,1960,8,7,6,N
018613,01,1960,4,6,5,N
018614,01,1960,5,6,7,N
018615,01,1960,N,N,7,7
018617,01,2002,N,N,8,8
018618,01,2000,7,8,7,N
018619,01,1998,7,6,7,N
018620,01,1998,7,8,7,N
018621,01,1998,6,6,7,N
018622,01,1998,6,7,7,N
018623,01,2001,8,7,7,N
018624,01,2001,6,6,5,N
018625,01,2001,6,7,7,N
018626,01,2001,8,8,7,N
018627,01,2000,8,7,6,N
018628,01,2001,7,7,7,N
018629,01,2001,7,7,6,N
018630,01,1999,8,8,7,N
018632,01,2003,7,7,N,N
018635,01,2002,9,9,8,N
018636,01,2004,8,8,7,N
018637,01,2006,9,9,8,N
018638,01,1998,N,N,6,7
018639,01,2004,8,8,8,N
018640,01,2003,N,N,8,8
018641,01,2006,9,9,6,N
018642,01,1997,8,8,8,N
018643,01,2000,N,N,7,8
018648,01,2005,9,9,7,N
018649,01,2003,8,8,8,N
018651,01,2003,8,8,8,N
018652,01,2003,N,N,7,9
018653,01,2003,N,N,6,9
018654,01,2004,N,N,7,9
018655,01,2003,9,9,9,N
018656,01,2004,9,9,8,N
018658,01,2005,9,9,8,N
018659,01,2002,9,9,9,N
018660,01,2003,8,8,8,N
018661,01,2004,8,8,8,N
018662,01,2003,8,8,8,N
018663,01,2000,N,N,5,6
018664,01,1999,N,N,7,7
018665,01,2004,N,N,8,8
018666,01,2004,8,8,8,N
018667,01,2003,N,N,8,8
018668,01,2003,8,8,7,N
018669,01,2003,8,8,8,N
018670,01,2006,9,9,8,N
018671,01,2004,8,8,8,N
018676,01,2003,N,N,8,8
018678,01,2002,8,8,8,N
018679,01,1963,8,8,7,N
018680,01,2003,9,9,9,N
018682,01,2002,8,9,7,N
018685,01,2003,9,9,7,N
018686,01,2003,8,8,N,N
018687,01,2003,8,8,8,N
018688,01,2003,8,8,8,N
018689,01,2003,8,8,8,N
018690,01,2002,N,N,7,8
018691,01,2002,9,9,8,N
018693,01,2003,N,N,8,9
018694,01,2003,N,N,8,8
018696,01,2004,8,9,7,N
018697,01,2004,N,N,8,8
018698,01,2004,N,N,7,8
018701,01,2004,9,9,N,N
018702,01,2002,N,N,8,8
018703,01,2005,7,8,N,N
018704,01,2000,N,N,7,7
018705,01,2000,N,N,7,6
018706,01,2003,8,8,8,N
018707,01,2003,8,7,7,N
018708,01,2003,8,7,7,N
018709,01,2003,8,8,8,N
018710,01,2003,8,8,6,N
018711,01,2003,7,7,N,N
018712,01,2003,7,7,N,N
018713,01,2003,8,8,8,N
018714,01,2003,N,N,7,8
018715,01,2003,N,N,7,9
018716,01,2003,N,N,7,9
018717,01,2003,N,N,7,8
018718,01,2003,N,N,8,7
018719,01,2003,N,N,8,8
018720,01,2003,9,9,9,N
018721,01,2002,8,7,6,N
018722,01,2002,8,7,6,N
018723,01,2003,8,8,8,N
018724,01,2003,8,8,8,N
018725,01,2003,9,9,9,N
018726,01,2002,N,N,7,8
018728,01,2003,N,N,7,7
018730,01,1949,8,8,7,N
018731,01,2003,N,N,9,5
018732,01,2001,7,7,6,N
018733,01,2002,8,8,7,N
018734,01,1986,7,6,6,N
018735,01,2003,N,N,8,8
018736,01,2002,8,8,8,N
018738,01,2004,8,8,N,N
018739,01,2002,8,8,7,N
018740,01,1994,N,N,6,7
018741,01,1936,6,6,6,N
018742,01,2002,N,N,7,7
018747,01,2003,8,8,8,N
018748,01,2003,8,8,7,N
018749,01,2003,7,7,8,N
018750,01,2003,7,7,8,N
018751,01,2007,9,9,7,N
018752,01,1987,8,8,6,N
018753,01,2002,N,N,8,8
018754,01,2003,8,8,7,N
018755,01,2003,8,8,7,N
018756,01,2001,9,9,9,N
018757,01,1975,N,N,5,7
018760,01,2002,N,N,6,7
018761,01,2001,8,8,N,N
018762,01,2006,6,5,N,N
018763,01,2002,8,8,8,N
018764,01,1970,9,9,8,N
018765,01,2004,8,8,8,N
018766,01,2004,8,8,8,N
018767,01,1970,N,N,8,9
018768,01,2003,9,9,8,N
018769,01,2003,9,9,8,N
018770,01,2003,8,8,8,N
018771,01,2003,9,9,8,N
018772,01,2003,9,8,7,N
018773,01,2003,9,9,8,N
018774,01,2004,N,N,7,7
018775,01,2004,N,N,8,7
018776,01,2005,7,7,7,N
018777,01,2005,7,8,7,N
018778,01,2006,8,8,6,N
018780,01,2003,8,9,7,N
018781,01,2001,N,N,5,6
018782,01,1968,N,N,6,6
018783,01,2003,9,9,8,N
018784,01,2003,9,9,9,N
018785,01,2002,N,N,7,7
018786,01,2003,8,7,6,N
018787,01,2002,8,8,8,N
018788,01,2007,N,N,8,7
018789,01,2007,N,N,7,7
018791,01,2004,N,N,8,8
018793,01,2003,N,N,8,8
018794,01,1955,7,8,N,N
018795,01,2003,N,N,7,9
018796,01,2003,8,8,7,N
018797,01,2003,8,8,8,N
018798,01,2002,N,N,7,7
018799,01,2004,9,8,7,N
018800,01,1987,N,N,8,7
018801,01,2002,7,8,8,N
018802,01,2003,8,8,8,N
018803,01,2003,8,7,7,N
018804,01,2003,8,8,7,N
018807,01,2004,N,N,8,7
018808,01,2004,8,7,8,N
018809,01,2004,N,N,7,7
018810,01,2004,N,N,8,7
018811,01,2004,8,8,8,N
018815,01,2003,9,9,6,N
018816,01,2004,8,8,9,N
018817,01,2002,8,9,8,N
018818,01,2002,9,9,8,N
018819,01,2002,N,N,7,7
018822,01,2004,N,N,8,9
018824,01,2004,N,N,8,9
018825,01,2004,N,N,8,9
018826,01,2004,N,N,8,9
018830,01,2004,8,8,8,N
018831,01,1937,7,8,7,N
018832,01,2003,N,N,8,9
018833,01,2004,N,N,7,8
018834,01,2004,N,N,7,8
018835,01,2007,N,N,9,9
018836,01,2003,9,9,8,N
018837,01,2007,N,N,8,9
018838,01,2007,N,N,8,9
018844,01,2003,8,8,8,N
018845,01,2007,9,9,9,N
018846,01,2003,N,N,8,9
018847,01,2003,N,N,8,9
018850,01,2004,N,N,7,8
018851,01,2004,8,8,7,N
018852,01,2004,8,8,8,N
018853,01,1946,8,7,8,N
018854,01,2004,8,8,8,N
018855,01,2003,N,N,8,9
018856,01,2003,N,N,7,8
018857,01,2003,8,8,7,N
018858,01,2002,8,8,7,N
018859,01,2008,9,9,8,N
018865,01,2006,N,N,7,8
018866,01,2003,9,9,9,N
018868,01,2005,8,9,8,N
018869,01,1975,N,N,8,8
018870,01,1969,N,N,8,9
018872,01,2003,8,9,9,N
018873,01,2003,9,9,9,N
018874,01,2004,9,9,N,N
018875,01,2003,N,N,7,9
018876,01,2003,N,N,8,8
018877,01,2003,N,N,8,8
018878,01,2003,N,N,8,8
018885,01,2006,9,9,6,N
018886,01,1996,7,7,6,N
018887,01,2002,N,N,8,8
018889,01,2003,8,8,6,N
018890,01,2003,N,N,7,9
018891,01,2004,N,N,8,8
018892,01,2004,N,N,7,9
018893,01,2004,N,N,8,9
018894,01,2004,N,N,7,8
018895,01,2004,N,N,8,9
018896,01,2004,N,N,8,8
018897,01,2004,N,N,8,9
018898,01,2004,N,N,8,8
018899,01,2003,N,N,7,7
018900,01,2003,N,N,7,7
018904,01,2004,N,N,8,8
018906,01,2004,N,N,8,8
018907,01,2003,N,N,9,8
018908,01,2007,9,9,N,N
018909,01,2003,9,9,8,N
018910,01,2005,N,N,7,8
018911,01,2005,N,N,7,8
018912,01,2004,9,9,N,N
018913,01,2003,9,9,8,N
018914,01,2003,9,9,8,N
018915,01,2003,9,9,8,N
018916,01,2006,9,9,9,N
018917,01,2006,9,9,9,N
018918,01,2003,8,8,8,N
018920,01,2004,N,N,8,8
018921,01,2003,8,8,7,N
018922,01,2003,8,8,7,N
018927,01,2006,9,9,9,N
018928,01,2007,9,9,9,N
018929,01,2004,N,N,8,9
018930,01,2004,N,N,8,8
018931,01,2004,N,N,8,8
018932,01,2004,N,N,7,8
018933,01,2004,9,9,8,N
018934,01,2004,N,N,7,8
018935,01,2004,8,8,8,N
018936,01,2004,8,8,7,N
018937,01,2004,N,N,8,9
018938,01,2004,N,N,8,9
018939,01,2004,N,N,6,7
018941,01,1950,9,9,9,N
018942,01,2006,9,9,9,N
018944,01,2005,N,N,8,9
018945,01,2004,N,N,7,9
018946,01,2004,8,8,8,N
018947,01,2005,N,N,8,9
018948,01,2005,N,N,7,9
018950,01,2006,9,9,8,N
018953,01,2005,N,N,8,7
018954,01,2005,N,N,7,7
018955,01,2005,8,8,8,N
018956,01,2005,N,N,8,8
018957,01,2005,N,N,8,8
018958,01,2003,8,8,7,N
018959,01,2002,8,8,8,N
018960,01,2001,N,N,8,7
018961,01,2003,N,N,7,9
018962,01,2004,N,N,8,9
018963,01,2002,9,9,7,N
018964,01,2007,N,N,7,8
018965,01,2002,N,N,7,7
018966,01,2004,N,N,8,8
018967,01,2005,N,N,7,8
018968,01,2003,N,N,7,9
018973,01,2000,7,7,7,N
018974,01,1995,N,N,7,8
018975,01,2004,8,9,8,N
018976,01,2005,N,N,6,9
018977,01,2004,9,9,9,N
018979,01,2002,N,N,7,7
018980,01,2002,N,N,6,7
018981,01,2003,N,N,8,7
018982,01,2003,8,8,7,N
018983,01,2002,7,6,7,N
018984,01,1978,4,6,6,N
018985,01,2005,9,9,9,N
018988,01,2003,N,N,7,8
018995,01,2002,N,N,8,8
018996,01,2004,8,8,7,N
018997,01,2003,8,8,8,N
019001,01,1995,N,N,7,7
019004,01,2003,N,N,6,7
019005,01,2005,N,N,8,9
019007,01,2004,N,N,8,9
019008,01,2002,9,9,9,N
019009,01,1898,7,6,7,N
019010,01,2003,N,N,9,7
019011,01,2004,9,9,8,N
019012,01,2002,7,7,7,N
019013,01,2003,N,N,6,9
019014,01,2003,7,8,7,N
019016,01,2004,N,N,7,9
019017,01,2004,9,9,9,N
019018,01,2008,9,9,8,N
019019,01,2003,N,N,8,9
019020,01,2003,N,N,8,9
019023,01,2004,N,N,7,8
019024,01,2004,N,N,6,7
019025,01,2003,8,9,7,N
019026,01,2004,N,N,6,8
019027,01,2004,N,N,7,7
019030,01,2003,N,N,7,8
019031,01,2004,N,N,7,8
019032,01,2004,N,N,8,8
019034,01,2005,9,9,N,N
019035,01,2005,8,8,8,N
019036,01,2002,N,N,8,8
019037,01,1996,N,N,8,8
019038,01,2004,8,8,9,N
019050,01,2003,9,9,8,N
019051,01,2003,9,9,7,N
019052,01,2003,9,9,7,N
019053,01,2004,N,N,9,8
019054,01,2005,N,N,8,8
019055,01,2005,N,N,8,8
019056,01,2004,8,8,8,N
019057,01,2004,8,8,8,N
019058,01,2004,8,8,8,N
019060,01,2005,8,8,8,N
019061,01,2006,9,9,9,N
019062,01,2006,9,9,9,N
019063,01,2006,9,9,9,N
019064,01,2006,9,9,9,N
019065,01,1965,7,6,6,N
019067,01,2003,9,9,8,N
019068,01,2002,N,N,7,7
019069,01,2003,N,N,9,9
019070,01,2004,9,9,6,N
019071,01,2003,8,8,8,N
019074,01,2009,8,8,7,N
019076,01,2005,8,8,8,N
019080,01,2004,N,N,8,8
019083,01,2004,9,9,8,N
019085,01,2004,N,N,8,9
019086,01,2006,9,9,9,N
019087,01,2006,9,9,9,N
019089,01,2005,8,8,8,N
019090,01,2004,N,N,8,8
019091,01,2004,N,N,8,8
019092,01,2004,N,N,8,8
019093,01,2004,N,N,8,8
019094,01,2005,N,N,8,8
019095,01,2004,N,N,7,8
019096,01,2004,N,N,7,7
019097,01,2004,N,N,7,8
019098,01,2004,8,8,8,N
019099,01,2004,8,8,8,N
019100,01,2004,8,8,8,N
019101,01,1960,N,N,6,6
019102,01,2004,9,9,8,N
019103,01,1955,5,5,6,N
019104,01,1955,6,5,6,N
019105,01,2006,9,9,8,N
019106,01,2004,8,8,7,N
019107,01,2005,9,9,9,N
019109,01,2004,9,9,9,N
019110,01,2005,9,9,9,N
019111,01,2004,8,8,7,N
019117,01,2009,8,8,7,N
019118,01,2004,8,8,6,N
019119,01,2004,8,8,6,N
019120,01,2004,9,9,8,N
019121,01,2003,N,N,9,8
019122,01,2005,8,8,7,N
019124,01,2004,N,N,7,7
019127,01,2005,8,8,8,N
019128,01,2005,8,8,8,N
019129,01,2005,8,8,8,N
019130,01,2004,8,8,6,N
019131,01,2004,N,N,8,9
019132,01,2003,9,9,9,N
019133,01,2004,9,9,9,N
019134,01,2004,N,N,8,9
019136,01,2004,9,9,7,N
019137,01,2005,9,9,7,N
019138,01,2004,N,N,7,8
019139,01,2004,N,N,7,8
019140,01,2004,N,N,8,8
019141,01,2009,9,9,N,N
019142,01,2004,N,N,8,8
019143,01,2004,N,N,8,8
019144,01,2004,8,8,8,N
019145,01,2004,8,8,7,N
019146,01,2005,9,9,9,N
019147,01,2003,7,8,N,N
019148,01,2004,9,8,8,N
019149,01,2004,8,8,8,N
019150,01,2004,8,9,8,N
019151,01,2004,8,8,8,N
019152,01,2004,8,8,8,N
019153,01,2005,7,8,N,N
019154,01,2005,7,8,N,N
019155,01,2005,N,N,7,5
019157,01,2005,7,9,N,N
019163,01,2004,N,N,8,8
019167,01,2004,N,N,8,8
019168,01,2007,9,9,9,N
019169,01,2004,N,N,8,9
019170,01,2004,9,9,9,N
019171,01,2004,N,N,7,8
019172,01,2005,9,9,8,N
019175,01,2006,9,9,9,N
019177,01,2003,8,8,8,N
019178,01,2005,N,N,8,8
019179,01,2004,N,N,8,8
019184,01,2000,9,9,8,N
019185,01,1970,8,9,7,N
019186,01,2004,9,9,7,N
019187,01,2004,9,9,7,N
019188,01,2005,9,9,8,N
019189,01,2004,N,N,6,8
019190,01,2004,N,N,7,8
019191,01,2004,9,9,8,N
019192,01,2004,9,9,8,N
019193,01,2004,9,9,8,N
019194,01,2007,9,9,9,N
019198,01,2005,N,N,9,9
019199,01,2005,8,8,8,N
019202,01,1936,4,5,5,N
019203,01,2004,N,N,8,9
019204,01,2005,N,N,7,8
019205,01,2005,9,9,8,N
019206,01,2005,8,8,8,N
019207,01,2003,8,8,8,N
019208,01,2003,8,8,8,N
019209,01,2003,7,7,7,N
019211,01,2005,8,8,8,N
019212,01,2005,N,N,8,9
019213,01,2005,N,N,9,9
019214,01,2005,9,9,8,N
019215,01,2005,N,N,7,8
019216,01,2005,N,N,7,8
019217,01,2005,N,N,8,9
019218,01,2005,8,8,8,N
019219,01,2005,9,9,8,N
019220,01,2005,8,8,8,N
019222,01,2004,N,N,7,7
019223,01,2006,9,9,9,N
019224,01,2006,9,9,8,N
019225,01,2004,8,8,8,N
019226,01,2005,8,9,9,N
019227,01,2005,9,9,9,N
019228,01,2005,9,9,8,N
019229,01,2005,9,9,7,N
019230,01,2004,N,N,7,8
019231,01,2005,9,9,9,N
019232,01,2005,9,9,9,N
019233,01,2006,8,8,7,N
019234,01,2006,N,N,8,8
019235,01,2006,8,8,8,N
019236,01,2006,8,8,8,N
019237,01,2004,N,N,8,9
019238,01,2004,N,N,6,9
019239,01,2005,8,8,N,N
019240,01,2006,8,8,8,N
019241,01,2006,8,8,8,N
019242,01,2006,8,8,8,N
019243,01,2005,9,9,8,N
019244,01,2005,9,9,8,N
019245,01,2003,8,8,N,N
019252,01,2007,N,N,8,7
019254,01,1936,5,6,6,N
019255,01,2003,N,N,6,7
019257,01,2005,8,8,8,N
019258,01,2005,8,8,7,N
019259,01,2005,8,8,8,N
019262,01,2000,N,N,6,7
019263,01,1985,N,N,8,7
019264,01,2005,N,N,8,8
019265,01,2005,N,N,8,8
019266,01,1999,N,N,7,6
019267,01,2003,7,9,9,N
019273,01,2005,N,N,8,9
019274,01,2000,N,N,8,8
019275,01,2007,8,8,N,N
019278,01,2005,9,9,9,N
019279,01,2005,8,9,8,N
019281,01,2007,7,9,8,N
019282,01,2007,7,9,8,N
019284,01,1951,N,N,7,7
019286,01,2005,N,N,8,8
019291,01,2005,8,8,8,N
019293,01,1987,9,9,8,N
019294,01,2006,N,N,7,7
019295,01,1991,8,8,2,N
019296,01,2006,N,N,9,9
019297,01,2003,N,N,8,8
019298,01,1992,8,8,5,N
019299,01,2003,8,7,5,N
019300,01,1999,7,7,7,N
019301,01,2001,7,7,7,N
019302,01,2002,N,N,7,8
019303,01,1997,7,7,7,N
019304,01,2003,N,N,N,8
019305,01,2003,N,N,6,7
019306,01,2004,8,8,8,N
019308,01,2003,9,8,8,N
019309,01,2004,N,N,8,8
019310,01,2005,8,8,8,N
019311,01,1970,N,3,7,N
019312,01,2003,7,7,8,N
019313,01,2004,8,8,7,N
019315,01,2004,N,N,7,8
019316,01,2000,N,N,7,7
019317,01,2001,N,N,7,7
019318,01,2000,N,N,5,7
019319,01,2004,N,N,7,8
019320,01,2006,N,N,8,8
019321,01,2006,9,9,8,N
019322,01,2005,N,N,7,6
019323,01,1936,5,6,6,N
019335,01,1985,7,7,6,N
019336,01,2002,9,8,8,N
019337,01,2000,8,8,8,N
019339,01,2005,N,N,8,8
019340,01,1960,6,5,4,N
019345,01,2005,N,N,8,9
019346,01,2005,9,9,9,N
019347,01,2004,N,N,6,7
019348,01,2008,9,9,8,N
019349,01,2004,8,8,8,N
019350,01,2004,8,8,8,N
019351,01,2004,8,9,8,N
019352,01,2005,8,8,7,N
019353,01,2004,8,9,8,N
019354,01,2006,8,8,8,N
019357,01,2008,9,9,9,N
019358,01,1997,N,N,7,6
019359,01,1958,N,N,7,5
019360,01,2000,N,N,8,6
019364,01,2006,8,8,7,N
019365,01,2006,9,9,9,N
019366,01,2006,N,N,9,9
019368,01,2007,9,9,9,N
019369,01,2004,9,9,8,N
019370,01,2004,9,9,7,N
019372,01,2001,N,N,7,7
019373,01,2002,8,8,8,N
019374,01,2005,N,N,8,8
019375,01,2005,N,N,8,8
019376,01,2005,N,N,8,9
019377,01,2001,N,N,7,7
019379,01,1996,7,7,8,N
019380,01,2004,N,N,7,7
019381,01,2003,8,8,8,N
019382,01,2006,9,9,6,N
019383,01,2005,8,8,8,N
019384,01,2004,8,8,8,N
019386,01,2005,N,N,8,8
019387,01,2004,9,9,8,N
019388,01,2007,9,9,9,N
019390,01,2004,N,N,7,6
019391,01,2004,8,8,8,N
019392,01,2004,9,9,8,N
019393,01,2005,N,N,8,9
019394,01,2005,N,N,8,8
019395,01,1985,N,N,9,9
019396,01,2004,9,9,9,N
019397,01,1982,N,N,7,7
019398,01,1980,N,N,7,7
019399,01,1970,6,7,7,N
019400,01,2003,N,N,7,6
019404,01,2004,N,N,8,8
019405,01,2004,N,N,8,7
019406,01,2004,N,N,8,8
019407,01,2004,7,7,8,N
019408,01,2005,8,8,7,N
019409,01,2005,9,9,8,N
019410,01,2005,N,N,8,9
019413,01,2006,9,9,8,N
019416,01,2005,9,9,9,N
019419,01,2005,N,N,8,9
019422,01,2005,N,N,8,8
019423,01,2005,N,N,8,8
019424,01,2005,N,N,8,8
019425,01,2004,9,8,8,N
019426,01,2001,N,N,6,7
019434,01,2009,9,9,9,N
019435,01,2007,9,9,8,N
019437,01,1965,N,N,6,5
019439,01,1963,N,N,6,4
019440,01,1963,N,N,6,6
019441,01,1965,7,7,7,N
019442,01,1965,6,6,6,N
019443,01,2007,9,9,8,N
019444,01,2008,9,9,8,N
019445,01,2006,9,9,9,N
019446,01,2009,9,9,9,N
019447,01,2007,9,9,8,N
019448,01,2009,9,9,9,N
019449,01,2007,9,9,8,N
019452,01,2004,8,8,8,N
019453,01,2003,N,N,7,8
019455,01,2004,N,N,7,8
019456,01,2003,N,N,8,8
019462,01,2005,N,N,8,9
019463,01,2005,N,N,8,9
019464,01,2007,9,9,9,N
019471,01,2007,8,8,7,N
019472,01,2008,8,9,6,N
019473,01,2006,9,9,N,N
019474,01,2004,N,N,7,7
019478,01,2006,8,8,8,N
019479,01,2005,N,N,8,8
019480,01,2005,N,N,7,8
019481,01,2005,N,N,8,8
019482,01,2005,8,8,8,N
019484,01,1989,N,N,7,7
019485,01,2004,8,7,N,N
019488,01,1959,N,N,7,7
019489,01,1959,N,N,7,7
019490,01,2006,9,9,9,N
019491,01,2004,8,8,8,N
019492,01,2006,N,N,8,8
019494,01,2004,8,8,8,N
019495,01,2004,N,N,7,7
019496,01,1936,6,6,7,N
019497,01,2005,N,N,8,8
019498,01,2006,8,8,7,N
019499,01,2005,N,N,8,9
019500,01,1970,N,N,6,6
019502,01,2007,N,N,8,8
019503,01,2007,N,N,8,8
019504,01,1995,7,8,7,N
019505,01,1992,N,N,5,7
019507,01,2004,8,8,8,N
019508,01,2005,8,8,8,N
019510,01,2007,8,8,8,N
019511,01,2006,8,8,8,N
019512,01,2009,9,9,8,N
019513,01,1996,9,9,7,N
019514,01,2006,8,8,8,N
019515,01,2004,8,8,8,N
019516,01,2005,N,N,5,7
019517,01,2005,N,N,7,7
019518,01,2003,N,N,9,7
019520,01,2009,9,9,9,N
019523,01,2008,N,N,8,9
019524,01,2008,9,9,8,N
019525,01,1955,N,N,6,6
019526,01,1955,N,N,6,6
019527,01,1980,N,N,6,7
019528,01,2005,9,9,7,N
019531,01,2005,9,8,9,N
019532,01,2006,9,9,8,N
019533,01,2006,9,9,9,N
019534,01,2005,8,8,8,N
019537,01,2007,8,8,8,N
019538,01,2006,N,N,8,8
019539,01,2004,7,7,7,N
019540,01,2008,9,8,N,N
019541,01,2005,N,N,8,8
019542,01,2002,N,N,7,8
019543,01,2005,8,8,8,N
019544,01,2006,7,8,N,N
019546,01,2006,N,N,6,7
019548,01,2006,N,N,9,9
019550,01,2006,N,N,7,9
019551,01,2006,9,9,8,N
019552,01,2006,N,N,8,9
019554,01,2005,N,N,6,7
019555,01,1950,N,N,6,6
019558,01,2007,9,9,7,N
019559,01,2007,N,N,9,9
019560,01,2005,N,N,6,7
019561,01,2005,N,N,8,8
019562,01,2006,N,N,9,9
019563,01,2007,N,N,9,7
019565,01,2009,8,8,6,N
019566,01,2006,9,9,7,N
019567,01,2006,9,9,7,N
019568,01,1980,N,N,7,7
019569,01,2006,N,N,8,8
019570,01,2000,N,N,6,7
019571,01,2005,N,N,5,8
019574,01,2006,8,8,8,N
019577,01,2007,9,9,9,N
019578,01,2006,N,N,7,8
019579,01,2006,N,N,8,9
019580,01,2006,N,N,8,9
019585,01,2005,N,N,7,9
019586,01,2007,9,9,7,N
019588,01,2005,8,7,7,N
019590,01,2008,N,N,9,9
019591,01,1986,N,N,7,7
019592,01,1986,N,N,7,6
019593,01,1986,N,N,7,7
019594,01,2008,9,9,9,N
019595,01,2009,9,9,8,N
019597,01,2009,9,9,9,N
019598,01,2007,9,9,8,N
019599,01,2006,9,9,7,N
019601,01,2005,N,N,8,8
019602,01,2005,8,8,8,N
019603,01,2005,8,8,8,N
019604,01,2005,N,N,8,8
019605,01,2005,8,8,8,N
019606,01,2005,8,7,7,N
019607,01,2005,7,7,8,N
019608,01,2005,6,7,7,N
019610,01,2006,N,N,8,8
019611,01,2006,N,N,8,8
019612,01,2006,N,N,9,9
019613,01,2006,N,N,9,9
019614,01,2006,N,N,9,9
019615,01,2006,9,9,9,N
019616,01,2006,9,9,7,N
019617,01,2006,N,N,8,9
019618,01,2006,N,N,9,9
019620,01,2006,N,N,7,9
019621,01,2007,8,8,8,N
019622,01,2005,8,8,8,N
019623,01,1971,9,9,8,N
019626,01,2006,8,8,8,N
019627,01,2006,N,N,8,9
019629,01,2002,N,N,8,8
019630,01,2006,N,N,8,8
019631,01,2006,N,N,9,9
019632,01,2003,N,N,7,8
019634,01,2005,8,8,N,N
019635,01,2005,N,N,9,8
019636,01,2005,N,N,7,8
019637,01,2006,N,N,8,9
019638,01,1950,N,N,7,7
019639,01,2006,9,9,8,N
019642,01,2009,9,8,8,N
019643,01,2009,9,8,8,N
019644,01,2005,8,8,7,N
019646,01,2007,9,9,9,N
019649,01,2006,8,8,8,N
019651,01,2006,N,N,7,8
019652,01,2006,8,8,7,N
019656,01,1980,7,6,7,N
019657,01,2006,7,8,8,N
019658,01,2006,9,9,8,N
019659,01,2009,9,9,9,N
019660,01,2005,N,N,7,7
019661,01,2003,N,N,7,8
019662,01,2005,8,8,7,N
019663,01,2005,8,8,7,N
019664,01,2007,N,N,7,6
019665,01,2007,9,9,9,N
019666,01,2005,N,N,8,9
019670,01,2006,8,8,7,N
019671,01,2005,N,N,6,7
019672,01,2005,N,N,6,7
019673,01,2004,8,8,8,N
019675,01,2007,8,8,7,N
019676,01,2008,9,9,8,N
019680,01,2007,8,8,7,N
019681,01,2006,9,9,8,N
019682,01,2006,9,9,8,N
019683,01,2008,9,9,8,N
019684,01,2007,9,9,8,N
019685,01,2001,N,N,8,7
019686,01,2001,N,N,8,7
019687,01,2001,N,N,8,7
019688,01,2005,8,8,8,N
019689,01,2002,8,8,7,N
019691,01,1990,7,7,5,N
019699,01,2005,N,N,7,7
019700,01,2005,N,N,6,8
019703,01,2007,8,8,7,N
019707,01,2006,8,8,8,N
019708,01,2005,8,8,8,N
019711,01,2007,9,9,8,N
019714,01,1995,N,N,7,7
019716,01,2005,N,N,8,7
019717,01,1985,N,N,6,7
019718,01,1955,7,5,5,N
019719,01,1955,3,2,7,N
019721,01,2006,9,8,7,N
019728,01,2006,7,9,N,N
019729,01,2000,N,N,8,8
019730,01,1962,N,N,7,7
019731,01,1968,N,N,6,7
019732,01,2006,N,N,6,7
019733,01,1974,N,N,8,7
019734,01,2005,N,N,6,7
019735,01,1983,8,8,8,N
019736,01,1983,7,7,8,N
019737,01,1983,7,7,7,N
019743,01,2008,9,9,N,N
019748,01,2007,8,8,7,N
019750,01,1985,N,N,7,6
019756,01,2006,N,N,8,9
019757,01,2006,8,8,7,N
019758,01,2007,N,N,8,9
019759,01,2006,9,9,8,N
019760,01,2006,9,9,9,N
019761,01,2007,9,9,9,N
019766,01,2006,N,N,8,8
019767,01,2006,N,N,7,9
019768,01,2006,N,N,7,8
019772,01,2007,N,N,7,7
019775,01,2006,8,8,8,N
019776,01,2006,8,8,8,N
019777,01,1993,8,8,7,N
019778,01,1968,N,N,7,7
019779,01,2006,8,8,N,N
019781,01,2006,N,N,6,8
019782,01,1960,N,N,8,7
019783,01,2005,N,N,7,8
